Via_de_acesso;UF;nome_pais_correto;mes;ano;Chegadas
Aérea;Rio de Janeiro;República da Coreia;Fevereiro;2025;268
Aérea;São Paulo;República da Coreia;Fevereiro;2025;1
Aérea;São Paulo;República da Coreia;Fevereiro;2025;2052
Aérea;Paraná;República da Coreia;Fevereiro;2025;12
Aérea;Paraná;República da Coreia;Fevereiro;2025;1
Aérea;Santa Catarina;República da Coreia;Fevereiro;2025;10
Aérea;Distrito Federal;República da Coreia;Fevereiro;2025;9
Terrestre;Roraima;República da Coreia;Fevereiro;2025;3
Terrestre;Roraima;República da Coreia;Fevereiro;2025;1
Terrestre;Amapá;República da Coreia;Fevereiro;2025;1
Terrestre;Paraná;República da Coreia;Fevereiro;2025;82
Terrestre;Paraná;República da Coreia;Fevereiro;2025;1776
Terrestre;Rio Grande do Sul;República da Coreia;Fevereiro;2025;1
Terrestre;Rio Grande do Sul;República da Coreia;Fevereiro;2025;6
Terrestre;Mato Grosso do Sul;República da Coreia;Fevereiro;2025;1
Marítima;São Paulo;República da Coreia;Fevereiro;2025;2
Marítima;Santa Catarina;República da Coreia;Fevereiro;2025;1
Aérea;Rio de Janeiro;República do Kosovo;Fevereiro;2025;4
Aérea;São Paulo;República do Kosovo;Fevereiro;2025;2
Aérea;Amazonas;Romênia;Fevereiro;2025;4
Aérea;Pará;Romênia;Fevereiro;2025;1
Aérea;Ceará;Romênia;Fevereiro;2025;13
Aérea;Rio Grande do Norte;Romênia;Fevereiro;2025;2
Aérea;Pernambuco;Romênia;Fevereiro;2025;5
Aérea;Bahia;Romênia;Fevereiro;2025;20
Aérea;Minas Gerais;Romênia;Fevereiro;2025;3
Aérea;Rio de Janeiro;Romênia;Fevereiro;2025;301
Aérea;São Paulo;Romênia;Fevereiro;2025;11
Aérea;São Paulo;Romênia;Fevereiro;2025;690
Aérea;Paraná;Romênia;Fevereiro;2025;1
Aérea;Paraná;Romênia;Fevereiro;2025;3
Aérea;Santa Catarina;Romênia;Fevereiro;2025;6
Aérea;Distrito Federal;Romênia;Fevereiro;2025;5
Terrestre;Amapá;Romênia;Fevereiro;2025;4
Terrestre;Paraná;Romênia;Fevereiro;2025;10
Terrestre;Paraná;Romênia;Fevereiro;2025;120
Terrestre;Rio Grande do Sul;Romênia;Fevereiro;2025;1
Terrestre;Rio Grande do Sul;Romênia;Fevereiro;2025;1
Terrestre;Rio Grande do Sul;Romênia;Fevereiro;2025;2
Marítima;Ceará;Romênia;Fevereiro;2025;2
Marítima;Rio de Janeiro;Romênia;Fevereiro;2025;1
Marítima;Rio de Janeiro;Romênia;Fevereiro;2025;7
Marítima;São Paulo;Romênia;Fevereiro;2025;7
Marítima;Santa Catarina;Romênia;Fevereiro;2025;9
Marítima;Santa Catarina;Romênia;Fevereiro;2025;9
Fluvial;Amapá;Romênia;Fevereiro;2025;2
Aérea;Rio de Janeiro;Ruanda;Fevereiro;2025;2
Aérea;São Paulo;Ruanda;Fevereiro;2025;2
Aérea;Amazonas;Rússia;Fevereiro;2025;5
Aérea;Pará;Rússia;Fevereiro;2025;2
Aérea;Ceará;Rússia;Fevereiro;2025;6
Aérea;Pernambuco;Rússia;Fevereiro;2025;3
Aérea;Bahia;Rússia;Fevereiro;2025;7
Aérea;Minas Gerais;Rússia;Fevereiro;2025;3
Aérea;Rio de Janeiro;Rússia;Fevereiro;2025;590
Aérea;São Paulo;Rússia;Fevereiro;2025;8
Aérea;São Paulo;Rússia;Fevereiro;2025;2069
Aérea;Paraná;Rússia;Fevereiro;2025;3
Aérea;Paraná;Rússia;Fevereiro;2025;6
Aérea;Santa Catarina;Rússia;Fevereiro;2025;76
Aérea;Rio Grande do Sul;Rússia;Fevereiro;2025;1
Aérea;Distrito Federal;Rússia;Fevereiro;2025;8
Terrestre;Acre;Rússia;Fevereiro;2025;2
Terrestre;Roraima;Rússia;Fevereiro;2025;1
Terrestre;Amapá;Rússia;Fevereiro;2025;1
Terrestre;Paraná;Rússia;Fevereiro;2025;65
Terrestre;Paraná;Rússia;Fevereiro;2025;465
Terrestre;Rio Grande do Sul;Rússia;Fevereiro;2025;6
Terrestre;Rio Grande do Sul;Rússia;Fevereiro;2025;7
Terrestre;Rio Grande do Sul;Rússia;Fevereiro;2025;3
Terrestre;Rio Grande do Sul;Rússia;Fevereiro;2025;19
Terrestre;Mato Grosso do Sul;Rússia;Fevereiro;2025;3
Marítima;Rio de Janeiro;Rússia;Fevereiro;2025;2
Marítima;Rio de Janeiro;Rússia;Fevereiro;2025;5
Marítima;São Paulo;Rússia;Fevereiro;2025;35
Marítima;Santa Catarina;Rússia;Fevereiro;2025;11
Marítima;Santa Catarina;Rússia;Fevereiro;2025;20
Marítima;Santa Catarina;Samoa;Fevereiro;2025;2
Aérea;Rio de Janeiro;Santa Lúcia;Fevereiro;2025;1
Aérea;São Paulo;Santa Lúcia;Fevereiro;2025;4
Terrestre;Amapá;Santa Lúcia;Fevereiro;2025;3
Aérea;Rio de Janeiro;Senegal;Fevereiro;2025;4
Aérea;São Paulo;Senegal;Fevereiro;2025;1
Aérea;São Paulo;Senegal;Fevereiro;2025;13
Aérea;Bahia;Serra Leoa;Fevereiro;2025;1
Aérea;São Paulo;Serra Leoa;Fevereiro;2025;1
Aérea;Rio de Janeiro;Somália;Fevereiro;2025;1
Aérea;Rio de Janeiro;Sri Lanka;Fevereiro;2025;2
Aérea;São Paulo;Sri Lanka;Fevereiro;2025;8
Aérea;São Paulo;Sudão;Fevereiro;2025;11
Aérea;São Paulo;Sudão do Sul;Fevereiro;2025;1
Aérea;Amazonas;Suriname;Fevereiro;2025;1
Aérea;Pará;Suriname;Fevereiro;2025;848
Aérea;Ceará;Suriname;Fevereiro;2025;1
Aérea;Rio de Janeiro;Suriname;Fevereiro;2025;7
Aérea;São Paulo;Suriname;Fevereiro;2025;18
Aérea;Distrito Federal;Suriname;Fevereiro;2025;3
Terrestre;Roraima;Suriname;Fevereiro;2025;2
Terrestre;Amapá;Suriname;Fevereiro;2025;13
Terrestre;Paraná;Suriname;Fevereiro;2025;5
Fluvial;Amapá;Suriname;Fevereiro;2025;4
Aérea;Amazonas;Suécia;Fevereiro;2025;8
Aérea;Pará;Suécia;Fevereiro;2025;6
Aérea;Ceará;Suécia;Fevereiro;2025;31
Aérea;Rio Grande do Norte;Suécia;Fevereiro;2025;21
Aérea;Pernambuco;Suécia;Fevereiro;2025;64
Aérea;Alagoas;Suécia;Fevereiro;2025;1
Aérea;Bahia;Suécia;Fevereiro;2025;51
Aérea;Minas Gerais;Suécia;Fevereiro;2025;4
Aérea;Rio de Janeiro;Suécia;Fevereiro;2025;814
Aérea;São Paulo;Suécia;Fevereiro;2025;13
Aérea;São Paulo;Suécia;Fevereiro;2025;2349
Aérea;Paraná;Suécia;Fevereiro;2025;2
Aérea;Santa Catarina;Suécia;Fevereiro;2025;6
Aérea;Distrito Federal;Suécia;Fevereiro;2025;15
Terrestre;Rondônia;Suécia;Fevereiro;2025;1
Terrestre;Amazonas;Suécia;Fevereiro;2025;5
Terrestre;Roraima;Suécia;Fevereiro;2025;2
Terrestre;Roraima;Suécia;Fevereiro;2025;1
Terrestre;Paraná;Suécia;Fevereiro;2025;9
Terrestre;Paraná;Suécia;Fevereiro;2025;105
Terrestre;Rio Grande do Sul;Suécia;Fevereiro;2025;10
Terrestre;Rio Grande do Sul;Suécia;Fevereiro;2025;5
Terrestre;Mato Grosso do Sul;Suécia;Fevereiro;2025;1
Marítima;Pernambuco;Suécia;Fevereiro;2025;2
Marítima;Pernambuco;Suécia;Fevereiro;2025;1
Marítima;Rio de Janeiro;Suécia;Fevereiro;2025;1
Marítima;São Paulo;Suécia;Fevereiro;2025;2
Marítima;Santa Catarina;Suécia;Fevereiro;2025;1
Fluvial;Rio Grande do Sul;Suécia;Fevereiro;2025;1
Aérea;Amazonas;Suíça;Fevereiro;2025;19
Aérea;Pará;Suíça;Fevereiro;2025;18
Aérea;Ceará;Suíça;Fevereiro;2025;187
Aérea;Rio Grande do Norte;Suíça;Fevereiro;2025;54
Aérea;Pernambuco;Suíça;Fevereiro;2025;236
Aérea;Alagoas;Suíça;Fevereiro;2025;8
Aérea;Bahia;Suíça;Fevereiro;2025;529
Aérea;Minas Gerais;Suíça;Fevereiro;2025;64
Aérea;Rio de Janeiro;Suíça;Fevereiro;2025;1511
Aérea;São Paulo;Suíça;Fevereiro;2025;19
Aérea;São Paulo;Suíça;Fevereiro;2025;3055
Aérea;Paraná;Suíça;Fevereiro;2025;3
Aérea;Paraná;Suíça;Fevereiro;2025;6
Aérea;Santa Catarina;Suíça;Fevereiro;2025;52
Aérea;Rio Grande do Sul;Suíça;Fevereiro;2025;4
Aérea;Distrito Federal;Suíça;Fevereiro;2025;90
Terrestre;Rondônia;Suíça;Fevereiro;2025;2
Terrestre;Acre;Suíça;Fevereiro;2025;2
Terrestre;Amazonas;Suíça;Fevereiro;2025;7
Terrestre;Paraná;Suíça;Fevereiro;2025;4
Terrestre;Paraná;Suíça;Fevereiro;2025;45
Terrestre;Paraná;Suíça;Fevereiro;2025;356
Terrestre;Paraná;Suíça;Fevereiro;2025;4
Terrestre;Santa Catarina;Suíça;Fevereiro;2025;7
Terrestre;Santa Catarina;Suíça;Fevereiro;2025;2
Terrestre;Rio Grande do Sul;Suíça;Fevereiro;2025;20
Terrestre;Rio Grande do Sul;Suíça;Fevereiro;2025;1
Terrestre;Rio Grande do Sul;Suíça;Fevereiro;2025;3
Terrestre;Rio Grande do Sul;Suíça;Fevereiro;2025;2
Terrestre;Mato Grosso do Sul;Suíça;Fevereiro;2025;2
Marítima;Ceará;Suíça;Fevereiro;2025;7
Marítima;Pernambuco;Suíça;Fevereiro;2025;2
Marítima;Pernambuco;Suíça;Fevereiro;2025;5
Marítima;Rio de Janeiro;Suíça;Fevereiro;2025;10
Marítima;São Paulo;Suíça;Fevereiro;2025;11
Marítima;Santa Catarina;Suíça;Fevereiro;2025;33
Marítima;Santa Catarina;Suíça;Fevereiro;2025;3
Marítima;Rio Grande do Sul;Suíça;Fevereiro;2025;1
Fluvial;Amapá;Suíça;Fevereiro;2025;2
Fluvial;Rio Grande do Sul;Suíça;Fevereiro;2025;1
Aérea;Ceará;São Cristóvão e Nevis;Fevereiro;2025;2
Aérea;Rio de Janeiro;São Cristóvão e Nevis;Fevereiro;2025;8
Aérea;São Paulo;São Cristóvão e Nevis;Fevereiro;2025;12
Aérea;Distrito Federal;São Cristóvão e Nevis;Fevereiro;2025;1
Aérea;Pará;São Tome e Príncipe;Fevereiro;2025;1
Aérea;Rio de Janeiro;São Tome e Príncipe;Fevereiro;2025;3
Aérea;São Paulo;São Tome e Príncipe;Fevereiro;2025;2
Aérea;São Paulo;São Tome e Príncipe;Fevereiro;2025;4
Aérea;Distrito Federal;São Tome e Príncipe;Fevereiro;2025;1
Marítima;Pernambuco;São Tome e Príncipe;Fevereiro;2025;1
Aérea;Rio de Janeiro;São Vicente e Granadinas;Fevereiro;2025;1
Aérea;Amazonas;Sérvia;Fevereiro;2025;2
Aérea;Ceará;Sérvia;Fevereiro;2025;2
Aérea;Alagoas;Sérvia;Fevereiro;2025;1
Aérea;Bahia;Sérvia;Fevereiro;2025;3
Aérea;Minas Gerais;Sérvia;Fevereiro;2025;1
Aérea;Rio de Janeiro;Sérvia;Fevereiro;2025;237
Aérea;São Paulo;Sérvia;Fevereiro;2025;6
Aérea;São Paulo;Sérvia;Fevereiro;2025;186
Aérea;Paraná;Sérvia;Fevereiro;2025;1
Aérea;Santa Catarina;Sérvia;Fevereiro;2025;10
Aérea;Distrito Federal;Sérvia;Fevereiro;2025;3
Terrestre;Amazonas;Sérvia;Fevereiro;2025;1
Terrestre;Paraná;Sérvia;Fevereiro;2025;15
Terrestre;Rio Grande do Sul;Sérvia;Fevereiro;2025;1
Marítima;São Paulo;Sérvia;Fevereiro;2025;1
Aérea;Rio de Janeiro;Síria;Fevereiro;2025;3
Aérea;São Paulo;Síria;Fevereiro;2025;20
Aérea;São Paulo;Tadjiquistão;Fevereiro;2025;1
Aérea;Ceará;Tailândia;Fevereiro;2025;2
Aérea;Pernambuco;Tailândia;Fevereiro;2025;1
Aérea;Rio de Janeiro;Tailândia;Fevereiro;2025;26
Aérea;São Paulo;Tailândia;Fevereiro;2025;1
Aérea;São Paulo;Tailândia;Fevereiro;2025;158
Aérea;Paraná;Tailândia;Fevereiro;2025;1
Aérea;Rio Grande do Sul;Tailândia;Fevereiro;2025;1
Terrestre;Amazonas;Tailândia;Fevereiro;2025;1
Terrestre;Paraná;Tailândia;Fevereiro;2025;11
Terrestre;Mato Grosso do Sul;Tailândia;Fevereiro;2025;1
Marítima;Santa Catarina;Tailândia;Fevereiro;2025;4
Aérea;Amazonas;Taiwan;Fevereiro;2025;4
Aérea;Ceará;Taiwan;Fevereiro;2025;2
Aérea;Pernambuco;Taiwan;Fevereiro;2025;3
Aérea;Bahia;Taiwan;Fevereiro;2025;17
Aérea;Rio de Janeiro;Taiwan;Fevereiro;2025;84
Aérea;São Paulo;Taiwan;Fevereiro;2025;329
Aérea;Paraná;Taiwan;Fevereiro;2025;2
Aérea;Rio Grande do Sul;Taiwan;Fevereiro;2025;1
Aérea;Distrito Federal;Taiwan;Fevereiro;2025;2
Terrestre;Paraná;Taiwan;Fevereiro;2025;13
Terrestre;Paraná;Taiwan;Fevereiro;2025;56
Terrestre;Rio Grande do Sul;Taiwan;Fevereiro;2025;1
Aérea;Ceará;Tanzânia;Fevereiro;2025;1
Aérea;Rio de Janeiro;Tanzânia;Fevereiro;2025;3
Aérea;São Paulo;Tanzânia;Fevereiro;2025;15
Aérea;São Paulo;Timor Leste;Fevereiro;2025;3
Aérea;Rio de Janeiro;Togo;Fevereiro;2025;2
Aérea;São Paulo;Togo;Fevereiro;2025;13
Aérea;Pará;Trinidad e Tobago;Fevereiro;2025;1
Aérea;Rio de Janeiro;Trinidad e Tobago;Fevereiro;2025;26
Aérea;São Paulo;Trinidad e Tobago;Fevereiro;2025;29
Aérea;Rio Grande do Sul;Trinidad e Tobago;Fevereiro;2025;1
Aérea;Distrito Federal;Trinidad e Tobago;Fevereiro;2025;2
Terrestre;Roraima;Trinidad e Tobago;Fevereiro;2025;5
Marítima;São Paulo;Trinidad e Tobago;Fevereiro;2025;1
Aérea;Pará;Tunísia;Fevereiro;2025;10
Aérea;Ceará;Tunísia;Fevereiro;2025;2
Aérea;Bahia;Tunísia;Fevereiro;2025;6
Aérea;Rio de Janeiro;Tunísia;Fevereiro;2025;73
Aérea;São Paulo;Tunísia;Fevereiro;2025;4
Aérea;São Paulo;Tunísia;Fevereiro;2025;117
Aérea;Santa Catarina;Tunísia;Fevereiro;2025;1
Terrestre;Amapá;Tunísia;Fevereiro;2025;4
Terrestre;Paraná;Tunísia;Fevereiro;2025;11
Terrestre;Rio Grande do Sul;Tunísia;Fevereiro;2025;1
Marítima;Santa Catarina;Tunísia;Fevereiro;2025;2
Fluvial;Amapá;Tunísia;Fevereiro;2025;1
Aérea;São Paulo;Turcomenistão;Fevereiro;2025;4
Aérea;Amazonas;Turquia;Fevereiro;2025;1
Aérea;Pará;Turquia;Fevereiro;2025;1
Aérea;Ceará;Turquia;Fevereiro;2025;11
Aérea;Rio Grande do Norte;Turquia;Fevereiro;2025;1
Aérea;Pernambuco;Turquia;Fevereiro;2025;5
Aérea;Bahia;Turquia;Fevereiro;2025;3
Aérea;Minas Gerais;Turquia;Fevereiro;2025;4
Aérea;Rio de Janeiro;Turquia;Fevereiro;2025;180
Aérea;São Paulo;Turquia;Fevereiro;2025;8
Aérea;São Paulo;Turquia;Fevereiro;2025;1757
Aérea;Paraná;Turquia;Fevereiro;2025;1
Aérea;Santa Catarina;Turquia;Fevereiro;2025;7
Aérea;Distrito Federal;Turquia;Fevereiro;2025;3
Terrestre;Paraná;Turquia;Fevereiro;2025;12
Terrestre;Paraná;Turquia;Fevereiro;2025;310
Terrestre;Santa Catarina;Turquia;Fevereiro;2025;5
Terrestre;Rio Grande do Sul;Turquia;Fevereiro;2025;3
Terrestre;Mato Grosso do Sul;Turquia;Fevereiro;2025;2
Marítima;Rio de Janeiro;Turquia;Fevereiro;2025;2
Marítima;São Paulo;Turquia;Fevereiro;2025;1
Aérea;Amazonas;Ucrânia;Fevereiro;2025;7
Aérea;Pará;Ucrânia;Fevereiro;2025;1
Aérea;Ceará;Ucrânia;Fevereiro;2025;2
Aérea;Pernambuco;Ucrânia;Fevereiro;2025;7
Aérea;Alagoas;Ucrânia;Fevereiro;2025;1
Aérea;Bahia;Ucrânia;Fevereiro;2025;1
Aérea;Bahia;Ucrânia;Fevereiro;2025;7
Aérea;Minas Gerais;Ucrânia;Fevereiro;2025;4
Aérea;Rio de Janeiro;Ucrânia;Fevereiro;2025;217
Aérea;São Paulo;Ucrânia;Fevereiro;2025;13
Aérea;São Paulo;Ucrânia;Fevereiro;2025;203
Aérea;Paraná;Ucrânia;Fevereiro;2025;1
Aérea;Paraná;Ucrânia;Fevereiro;2025;3
Aérea;Santa Catarina;Ucrânia;Fevereiro;2025;6
Aérea;Distrito Federal;Ucrânia;Fevereiro;2025;5
Terrestre;Acre;Ucrânia;Fevereiro;2025;1
Terrestre;Paraná;Ucrânia;Fevereiro;2025;4
Terrestre;Paraná;Ucrânia;Fevereiro;2025;28
Terrestre;Rio Grande do Sul;Ucrânia;Fevereiro;2025;1
Terrestre;Rio Grande do Sul;Ucrânia;Fevereiro;2025;1
Terrestre;Rio Grande do Sul;Ucrânia;Fevereiro;2025;1
Terrestre;Rio Grande do Sul;Ucrânia;Fevereiro;2025;8
Marítima;Rio de Janeiro;Ucrânia;Fevereiro;2025;1
Marítima;Rio de Janeiro;Ucrânia;Fevereiro;2025;3
Marítima;São Paulo;Ucrânia;Fevereiro;2025;5
Marítima;Santa Catarina;Ucrânia;Fevereiro;2025;8
Marítima;Santa Catarina;Ucrânia;Fevereiro;2025;2
Fluvial;Amapá;Ucrânia;Fevereiro;2025;1
Aérea;Bahia;Uganda;Fevereiro;2025;3
Aérea;Rio de Janeiro;Uganda;Fevereiro;2025;10
Aérea;São Paulo;Uganda;Fevereiro;2025;9
Terrestre;Rio Grande do Sul;Uganda;Fevereiro;2025;1
Terrestre;Rio Grande do Sul;Uganda;Fevereiro;2025;1
Aérea;Pará;Uruguai;Fevereiro;2025;13
Aérea;Ceará;Uruguai;Fevereiro;2025;8
Aérea;Rio Grande do Norte;Uruguai;Fevereiro;2025;4
Aérea;Pernambuco;Uruguai;Fevereiro;2025;701
Aérea;Alagoas;Uruguai;Fevereiro;2025;1
Aérea;Bahia;Uruguai;Fevereiro;2025;3
Aérea;Bahia;Uruguai;Fevereiro;2025;1340
Aérea;Minas Gerais;Uruguai;Fevereiro;2025;5
Aérea;Rio de Janeiro;Uruguai;Fevereiro;2025;8080
Aérea;São Paulo;Uruguai;Fevereiro;2025;15
Aérea;São Paulo;Uruguai;Fevereiro;2025;5802
Aérea;São Paulo;Uruguai;Fevereiro;2025;6
Aérea;Paraná;Uruguai;Fevereiro;2025;3
Aérea;Paraná;Uruguai;Fevereiro;2025;116
Aérea;Santa Catarina;Uruguai;Fevereiro;2025;2341
Aérea;Rio Grande do Sul;Uruguai;Fevereiro;2025;39
Aérea;Distrito Federal;Uruguai;Fevereiro;2025;12
Terrestre;Paraná;Uruguai;Fevereiro;2025;127
Terrestre;Paraná;Uruguai;Fevereiro;2025;583
Terrestre;Santa Catarina;Uruguai;Fevereiro;2025;17
Terrestre;Santa Catarina;Uruguai;Fevereiro;2025;5
Terrestre;Rio Grande do Sul;Uruguai;Fevereiro;2025;839
Terrestre;Rio Grande do Sul;Uruguai;Fevereiro;2025;13
Terrestre;Rio Grande do Sul;Uruguai;Fevereiro;2025;9237
Terrestre;Rio Grande do Sul;Uruguai;Fevereiro;2025;14221
Terrestre;Rio Grande do Sul;Uruguai;Fevereiro;2025;1897
Terrestre;Rio Grande do Sul;Uruguai;Fevereiro;2025;8070
Terrestre;Rio Grande do Sul;Uruguai;Fevereiro;2025;22
Terrestre;Rio Grande do Sul;Uruguai;Fevereiro;2025;349
Terrestre;Mato Grosso do Sul;Uruguai;Fevereiro;2025;2
Terrestre;Mato Grosso do Sul;Uruguai;Fevereiro;2025;5
Marítima;Rio de Janeiro;Uruguai;Fevereiro;2025;1
Marítima;Rio de Janeiro;Uruguai;Fevereiro;2025;1466
Marítima;São Paulo;Uruguai;Fevereiro;2025;9
Marítima;Santa Catarina;Uruguai;Fevereiro;2025;590
Marítima;Santa Catarina;Uruguai;Fevereiro;2025;66
Marítima;Rio Grande do Sul;Uruguai;Fevereiro;2025;2
Fluvial;Rio Grande do Sul;Uruguai;Fevereiro;2025;5
Fluvial;Rio Grande do Sul;Uruguai;Fevereiro;2025;5
Aérea;Rio de Janeiro;Uzbequistão;Fevereiro;2025;3
Aérea;São Paulo;Uzbequistão;Fevereiro;2025;1
Aérea;São Paulo;Uzbequistão;Fevereiro;2025;51
Terrestre;Rio Grande do Sul;Uzbequistão;Fevereiro;2025;1
Aérea;São Paulo;Vanuatu;Fevereiro;2025;1
Terrestre;Roraima;Vanuatu;Fevereiro;2025;1
Terrestre;Rio Grande do Sul;Vanuatu;Fevereiro;2025;1
Aérea;Amazonas;Venezuela;Fevereiro;2025;213
Aérea;Pará;Venezuela;Fevereiro;2025;7
Aérea;Ceará;Venezuela;Fevereiro;2025;11
Aérea;Rio Grande do Norte;Venezuela;Fevereiro;2025;2
Aérea;Pernambuco;Venezuela;Fevereiro;2025;14
Aérea;Alagoas;Venezuela;Fevereiro;2025;2
Aérea;Bahia;Venezuela;Fevereiro;2025;4
Aérea;Bahia;Venezuela;Fevereiro;2025;30
Aérea;Minas Gerais;Venezuela;Fevereiro;2025;21
Aérea;Rio de Janeiro;Venezuela;Fevereiro;2025;1998
Aérea;São Paulo;Venezuela;Fevereiro;2025;7
Aérea;São Paulo;Venezuela;Fevereiro;2025;1494
Aérea;Paraná;Venezuela;Fevereiro;2025;11
Aérea;Paraná;Venezuela;Fevereiro;2025;69
Aérea;Santa Catarina;Venezuela;Fevereiro;2025;919
Aérea;Rio Grande do Sul;Venezuela;Fevereiro;2025;18
Aérea;Distrito Federal;Venezuela;Fevereiro;2025;322
Terrestre;Rondônia;Venezuela;Fevereiro;2025;2
Terrestre;Acre;Venezuela;Fevereiro;2025;45
Terrestre;Acre;Venezuela;Fevereiro;2025;3
Terrestre;Amazonas;Venezuela;Fevereiro;2025;41
Terrestre;Roraima;Venezuela;Fevereiro;2025;19
Terrestre;Roraima;Venezuela;Fevereiro;2025;7209
Terrestre;Paraná;Venezuela;Fevereiro;2025;2
Terrestre;Paraná;Venezuela;Fevereiro;2025;74
Terrestre;Paraná;Venezuela;Fevereiro;2025;408
Terrestre;Paraná;Venezuela;Fevereiro;2025;1
Terrestre;Santa Catarina;Venezuela;Fevereiro;2025;11
Terrestre;Santa Catarina;Venezuela;Fevereiro;2025;9
Terrestre;Rio Grande do Sul;Venezuela;Fevereiro;2025;2
Terrestre;Rio Grande do Sul;Venezuela;Fevereiro;2025;80
Terrestre;Rio Grande do Sul;Venezuela;Fevereiro;2025;42
Terrestre;Rio Grande do Sul;Venezuela;Fevereiro;2025;1
Terrestre;Rio Grande do Sul;Venezuela;Fevereiro;2025;149
Terrestre;Rio Grande do Sul;Venezuela;Fevereiro;2025;22
Terrestre;Rio Grande do Sul;Venezuela;Fevereiro;2025;220
Terrestre;Mato Grosso do Sul;Venezuela;Fevereiro;2025;76
Terrestre;Mato Grosso do Sul;Venezuela;Fevereiro;2025;2
Marítima;Rio de Janeiro;Venezuela;Fevereiro;2025;22
Marítima;São Paulo;Venezuela;Fevereiro;2025;14
Marítima;Santa Catarina;Venezuela;Fevereiro;2025;26
Marítima;Santa Catarina;Venezuela;Fevereiro;2025;22
Marítima;Rio Grande do Sul;Venezuela;Fevereiro;2025;1
Fluvial;Amapá;Venezuela;Fevereiro;2025;1
Fluvial;Rio Grande do Sul;Venezuela;Fevereiro;2025;1
Fluvial;Rio Grande do Sul;Venezuela;Fevereiro;2025;2
Aérea;Rio de Janeiro;Vietnã;Fevereiro;2025;8
Aérea;São Paulo;Vietnã;Fevereiro;2025;39
Aérea;Paraná;Vietnã;Fevereiro;2025;5
Terrestre;Paraná;Vietnã;Fevereiro;2025;9
Marítima;Rio de Janeiro;Vietnã;Fevereiro;2025;1
Aérea;Rio de Janeiro;Zimbábue;Fevereiro;2025;11
Aérea;São Paulo;Zimbábue;Fevereiro;2025;35
Marítima;Rio de Janeiro;Zimbábue;Fevereiro;2025;2
Marítima;Santa Catarina;Zimbábue;Fevereiro;2025;4
Aérea;Rio de Janeiro;Zâmbia;Fevereiro;2025;5
Aérea;São Paulo;Zâmbia;Fevereiro;2025;14
Aérea;Pará;África do Sul;Fevereiro;2025;4
Aérea;Ceará;África do Sul;Fevereiro;2025;4
Aérea;Pernambuco;África do Sul;Fevereiro;2025;1
Aérea;Bahia;África do Sul;Fevereiro;2025;2
Aérea;Minas Gerais;África do Sul;Fevereiro;2025;5
Aérea;Rio de Janeiro;África do Sul;Fevereiro;2025;116
Aérea;São Paulo;África do Sul;Fevereiro;2025;2
Aérea;São Paulo;África do Sul;Fevereiro;2025;877
Aérea;Paraná;África do Sul;Fevereiro;2025;1
Aérea;Rio Grande do Sul;África do Sul;Fevereiro;2025;2
Aérea;Distrito Federal;África do Sul;Fevereiro;2025;3
Terrestre;Acre;África do Sul;Fevereiro;2025;2
Terrestre;Paraná;África do Sul;Fevereiro;2025;1
Terrestre;Paraná;África do Sul;Fevereiro;2025;29
Terrestre;Rio Grande do Sul;África do Sul;Fevereiro;2025;1
Terrestre;Rio Grande do Sul;África do Sul;Fevereiro;2025;1
Marítima;Pernambuco;África do Sul;Fevereiro;2025;7
Marítima;Pernambuco;África do Sul;Fevereiro;2025;5
Marítima;Espírito Santo;África do Sul;Fevereiro;2025;1
Marítima;Rio de Janeiro;África do Sul;Fevereiro;2025;2
Marítima;São Paulo;África do Sul;Fevereiro;2025;1
Marítima;Santa Catarina;África do Sul;Fevereiro;2025;7
Marítima;Santa Catarina;África do Sul;Fevereiro;2025;5
Aérea;Amazonas;Áustria;Fevereiro;2025;10
Aérea;Pará;Áustria;Fevereiro;2025;2
Aérea;Ceará;Áustria;Fevereiro;2025;28
Aérea;Rio Grande do Norte;Áustria;Fevereiro;2025;12
Aérea;Pernambuco;Áustria;Fevereiro;2025;112
Aérea;Alagoas;Áustria;Fevereiro;2025;5
Aérea;Bahia;Áustria;Fevereiro;2025;1
Aérea;Bahia;Áustria;Fevereiro;2025;74
Aérea;Minas Gerais;Áustria;Fevereiro;2025;7
Aérea;Rio de Janeiro;Áustria;Fevereiro;2025;622
Aérea;São Paulo;Áustria;Fevereiro;2025;8
Aérea;São Paulo;Áustria;Fevereiro;2025;1598
Aérea;Paraná;Áustria;Fevereiro;2025;2
Aérea;Santa Catarina;Áustria;Fevereiro;2025;12
Aérea;Distrito Federal;Áustria;Fevereiro;2025;11
Terrestre;Amazonas;Áustria;Fevereiro;2025;4
Terrestre;Paraná;Áustria;Fevereiro;2025;42
Terrestre;Paraná;Áustria;Fevereiro;2025;152
Terrestre;Rio Grande do Sul;Áustria;Fevereiro;2025;5
Terrestre;Rio Grande do Sul;Áustria;Fevereiro;2025;1
Terrestre;Rio Grande do Sul;Áustria;Fevereiro;2025;2
Terrestre;Mato Grosso do Sul;Áustria;Fevereiro;2025;5
Marítima;Ceará;Áustria;Fevereiro;2025;11
Marítima;Pernambuco;Áustria;Fevereiro;2025;2
Marítima;Rio de Janeiro;Áustria;Fevereiro;2025;1
Marítima;São Paulo;Áustria;Fevereiro;2025;10
